,시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,도로명주소,분양형태,사용승인일,가입일,동수,세대수,분양세대수,임대세대수,관리방식,난방방식,복도유형,시공사,시행사,주택관리업자,일반관리-관리방식,일반관리-인원,경비관리-관리방식,경비관리-인원,경비관리-계약업체,청소관리-관리방식,청소관리-인원,음식물 처리방법,소독관리-관리방식,연간소독횟수,소독방법,건물구조,전기-수전용량,전기-세대전기계약방식,전기안전관리자선임여부,화재수신반방식,급수방식,승강기관리형태,승강기(승객용),승강기(화물용),승강기(승객+화물),승강기(장애우),승강기(비상용),승강기(기타),총주차대수,지상주차대수,지하주차대수,CCTV대수,"주차관제, 홈네트워크",관리사무소 주소,관리사무소 연락처,관리사무소 팩스,부대복리시설,최고층수,최고층수(건축물대장상),지하층수,주소,위도,경도
640,서울특별시,강북구,,번동,A14286108,해모로,아파트,서울특별시 강북구 번동 139 해모로,서울특별시 강북구 오현로 156,분양,20030728,20090511,5,430,430,0,위탁관리,개별난방,혼합식,한진중공업(주),대한주택보증(주),남경종합관리(주),위탁관리,4.0,위탁관리,6.0,남경종합관리,위탁관리,4.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식,독이식",철근콘크리트구조,2000,단일계약,상주선임,P형,고가수조식,위탁관리,10.0,0.0,0.0,0.0,0.0,0.0,511,52.0,459.0,111.0,무,서울시 강북구 오현로156,029816236,29816237.0,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",20,20.0,3,오현로 156,0.0,127.030123
641,서울특별시,강북구,,수유동,A14207202,래미안수유,아파트,서울특별시 강북구 수유동 730 래미안수유,서울특별시 강북구 한천로159길 8,분양,20011129,20090511,6,510,510,0,위탁관리,개별난방,혼합식,삼성물산주택사업부,수유제2구역재개발조합,우리관리(주),위탁관리,5.0,위탁관리,6.0,남경종합관리(주),위탁관리,6.0,음식물쓰레기종량제,위탁관리,12.0,분무식,철근콘크리트구조,1900,단일계약,상주선임,GR형,고가수조식,위탁관리,13.0,0.0,0.0,0.0,0.0,0.0,610,51.0,559.0,96.0,무,서울시 강북구 한천로 159길 8,029913486,29913487.0,"관리사무소, 노인정, 보육시설, 어린이놀이터",18,18.0,3,한천로159길 8,0.0,127.0194806
642,서울특별시,강북구,,수유동,A14207201,래미안수유(임대),아파트,서울특별시 강북구 수유동 730 래미안수유(임대),서울특별시 강북구 한천로159길 8,임대,20011129,20090511,1,180,180,0,위탁관리,개별난방,복도식,삼성물산,수유 제2구역 재개발조합,광인산업(주),위탁관리,2.0,위탁관리,2.0,(주)뉴맨테크,위탁관리,1.0,차량수거방식,위탁관리,12.0,"도포식,분무식,독이식",철근콘크리트구조,350,단일계약,위탁선임,P형,부스타방식,위탁관리,0.0,0.0,0.0,2.0,0.0,0.0,124,7.0,117.0,31.0,무,서울시 강북구 한천로 159길 8,029913482,29993482.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",15,15.0,2,한천로159길 8,0.0,127.0194806
643,서울특별시,강북구,,수유동,A14278101,수유극동아파트,아파트,서울특별시 강북구 수유동 553-61 수유극동아파트,서울특별시 강북구 인수봉로72길 4,분양,19920323,20090731,7,574,574,0,위탁관리,개별난방,계단식,동익건설,극동건설,(주)동우개발,위탁관리,6.0,위탁관리,8.0,(주)혜진종합관리,위탁관리,4.0,차량수거방식,위탁관리,12.0,"분무식,독이식",철근콘크리트구조,1900,단일계약,상주선임,P형,부스타방식,위탁관리,23.0,0.0,0.0,0.0,0.0,0.0,315,315.0,0.0,75.0,무,서울시 강북구 인수봉로72길 4,029978093,29978095.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",15,15.0,1,인수봉로72길 4,0.0,127.0118798
644,서울특별시,강북구,,수유동,A14207203,수유벽산,아파트,서울특별시 강북구 수유동 205 수유벽산,서울특별시 강북구 삼각산로 143-1,분양,19931117,20090511,13,1454,1454,0,위탁관리,개별난방,복도식,벽산건설주식회사,벽산건설주식회사,(주)신성티엠,위탁관리,10.0,위탁관리,17.0,(주)피누스이앤씨,위탁관리,13.0,음식물쓰레기종량제,위탁관리,4.0,"분무식,독이식",철근콘크리트구조,3600,종합계약,상주선임,P형,부스타방식,위탁관리,46.0,0.0,0.0,0.0,0.0,0.0,1130,890.0,240.0,228.0,무,서울시 강북구 삼각산로 143-1,029913747,29971622.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",15,15.0,0,삼각산로 143-1,0.0,127.015299
645,서울특별시,강북구,,수유동,A10023955,에피소드수유838,,서울특별시 강북구 수유동 740 에피소드수유838,,임대,20211210,20220126,1,558,558,0,위탁관리,개별난방+기타,복도식,태영건설,디디아이에스와이230위탁관리부동산투자회사,우리관리(주),위탁관리,12.0,위탁관리,2.0,크린서비스,위탁관리,13.0,차량수거방식,관리방식미정,,-,철근콘크리트구조,5100,단일계약,상주선임,R형,부스타방식,관리방식미정,10.0,0.0,0.0,0.0,0.0,0.0,557,0.0,557.0,336.0,유,"서울 강북구 도봉로 315 (수유동, 에피소드 수유 838)",0262258838,262258843.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",23,23.0,6,,0.0,0.0
646,서울특별시,강북구,,우이동,A14209001,우이대우,아파트,서울특별시 강북구 우이동 342 우이대우,서울특별시 강북구 삼양로149길 33,분양,20001116,20090511,6,260,260,0,위탁관리,개별난방,계단식,(주)대우,(주)대우,세화종합관리(주),위탁관리,4.0,자치관리(직영),4.0,,자치관리(직영),3.0,차량수거방식,위탁관리,8.0,"분무식,독이식",철근콘크리트구조,750,종합계약,위탁선임,R형,부스타방식,위탁관리,28.0,0.0,0.0,0.0,0.0,0.0,287,34.0,253.0,80.0,무,서울시 강북구 삼양로 149길 45,029914767,29914766.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",5,5.0,2,삼양로149길 33,0.0,127.0118887
647,서울특별시,강북구,,우이동,A14287102,우이동성원아파트,아파트,서울특별시 강북구 우이동 1 우이동성원아파트,서울특별시 강북구 삼양로 658,분양,19901019,20090511,2,262,262,0,자치관리,개별난방,계단식,성원건설,한국과학기술원제4직장주택조합, ,자치관리,4.0,자치관리,4.0,,위탁관리,3.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식",철근콘크리트구조,550,단일계약,위탁선임,P형,부스타방식,위탁관리,9.0,0.0,0.0,0.0,0.0,0.0,161,161.0,0.0,38.0,무,서울특별시 강북구 삼양로 658,029085441,29030252.0,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소",15,15.0,0,삼양로 658,0.0,127.475698
648,서울특별시,도봉구,,쌍문동,A13203002,북한산코오롱하늘채,아파트,서울특별시 도봉구 쌍문동 364-1 북한산코오롱하늘채,서울특별시 도봉구 우이천로 367,임대+분양,20140401,20131219,5,293,243,50,위탁관리,개별난방,계단식,코오롱글로벌(주),쌍문제1구역재개발조함,(주)동우개발,위탁관리,3.0,위탁관리,4.0,(주)혜진종합관리,위탁관리,3.0,차량수거방식,위탁관리,4.0,"분무식,독이식",철근콘크리트구조,2100,단일계약,상주선임,R형,부스타방식,위탁관리,0.0,0.0,9.0,0.0,0.0,0.0,321,3.0,318.0,87.0,유,서울시 도봉구 우이천로 367 북한산코오롱하늘채아파트,029915566,29915560.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",18,18.0,2,우이천로 367,0.0,127.049048
649,서울특별시,도봉구,,쌍문동,A13295201,브라운스톤쌍문,아파트,서울특별시 도봉구 쌍문동 729 브라운스톤쌍문,서울특별시 도봉구 노해로40길 71,분양,20061226,20090511,2,155,155,0,위탁관리,개별난방,계단식,이수건설,국화연립재건축조합,(주)동우개발,위탁관리,2.0,위탁관리,2.0,(주)혜진종합관리,위탁관리,2.0,음식물쓰레기종량제,위탁관리,12.0,"분무식,기구부착식",철근콘크리트구조,1050,단일계약,기타,R형,부스타방식,위탁관리,6.0,0.0,0.0,0.0,0.0,0.0,169,23.0,146.0,48.0,무,서울시 도봉구 노해로40길 71번지,029068523,29068524.0,"관리사무소, 노인정, 어린이놀이터",14,14.0,2,노해로40길 71,0.0,127.0286036
650,서울특별시,도봉구,,쌍문동,A13286203,쌍문경남,아파트,서울특별시 도봉구 쌍문동 73 쌍문경남,서울특별시 도봉구 도봉로129길 45-12,분양,19880315,20090511,2,264,264,0,자치관리,개별난방,복도식,(주)성원주택,대우경남, ,자치관리,2.0,자치관리,4.0,,자치관리,2.0,음식물쓰레기종량제,위탁관리,9.0,분무식,철근콘크리트구조,891,종합계약,위탁선임,P형,부스타방식,위탁관리,5.0,0.0,0.0,0.0,0.0,0.0,150,150.0,0.0,14.0,무,서울특별시 도봉구 도봉로129길 45-12 ,029003119,29003119.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",12,12.0,0,도봉로129길 45-12,0.0,127.033146
651,서울특별시,도봉구,,쌍문동,A13203102,쌍문극동,아파트,서울특별시 도봉구 쌍문동 721 쌍문극동,서울특별시 도봉구 노해로45길 26,분양,19960826,20090511,4,315,315,0,위탁관리,개별난방,계단식,극동건설주식회사,쌍문연합조합,(주)동우개발,위탁관리,4.0,위탁관리,6.0,인동종합관리(주),위탁관리,3.0,음식물쓰레기종량제,위탁관리,12.0,분무식,콘크리트구조,770,기타,위탁선임,P형,부스타방식,위탁관리,15.0,0.0,0.0,0.0,0.0,0.0,262,89.0,173.0,87.0,무,서울시 도봉구 노해로 45길 26 (쌍문동 721번지),029911907,29911901.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",12,12.0,2,노해로45길 26,0.0,127.0272228
652,서울특별시,도봉구,,쌍문동,A13203408,쌍문금호1차아파트,아파트,서울특별시 도봉구 쌍문동 199-1 쌍문금호1차아파트,서울특별시 도봉구 해등로 206,분양,19900924,20090511,7,690,690,0,위탁관리,개별난방,혼합식,금호건설,금호건설,세화종합관리(주),위탁관리,6.0,위탁관리,9.0,(주)태룡에스디,위탁관리,6.0,음식물쓰레기종량제,위탁관리,12.0,"분무식,독이식",철근콘크리트구조,1910,단일계약,상주선임,P형,압력탱크식,위탁관리,18.0,0.0,0.0,0.0,0.0,0.0,690,690.0,0.0,69.0,무,서울시 도봉구 해등로 26길 20,029989579,264369581.0,"관리사무소, 노인정, 어린이놀이터, 유치원",15,15.0,0,해등로 206,0.0,127.02978
653,서울특별시,도봉구,,쌍문동,A13203403,쌍문금호2차,아파트,서울특별시 도봉구 쌍문동 69-1 쌍문금호2차,서울특별시 도봉구 해등로 241-14,분양,19911227,20090511,5,386,386,0,위탁관리,개별난방,계단식,금호건설,금호건설,서림주택관리(주),위탁관리,4.0,자치관리(직영),8.0,,위탁관리,3.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식,독이식",철근콘크리트구조,950,단일계약,위탁선임,P형,부스타방식,위탁관리,13.0,0.0,0.0,0.0,0.0,0.0,220,220.0,0.0,32.0,무,서울시 도봉구 쌍문4동 산68번지(해등로 241-14),029066054,29066054.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",15,15.0,1,해등로 241-14,0.0,127.02978
654,서울특별시,도봉구,,쌍문동,A13203401,쌍문대우파크힐아파트,아파트,서울특별시 도봉구 쌍문동 730 쌍문대우파크힐아파트,서울특별시 도봉구 시루봉로 8,분양,20040401,20090511,4,190,190,0,위탁관리,개별난방,계단식,대우자동차산업,대우자동차산업,우리관리(주),위탁관리,2.0,위탁관리,2.0,승학,위탁관리,2.0,음식물쓰레기종량제,위탁관리,12.0,분무식,철근콘크리트구조,750,단일계약,위탁선임,GR형,부스타방식,위탁관리,7.0,0.0,7.0,0.0,0.0,0.0,260,71.0,189.0,47.0,유,서울시 도봉구 쌍문4동 730번지 관리동2층,029951555,29951552.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",14,14.0,1,시루봉로 8,0.0,127.0277016
655,서울특별시,도봉구,,쌍문동,A13203001,쌍문동북한산월드메르디앙,아파트,서울특별시 도봉구 쌍문동 728 쌍문동북한산월드메르디앙,서울특별시 도봉구 삼양로 566,분양,20050602,20090511,4,154,154,0,위탁관리,개별난방,계단식,월드건설,월드건설,율산개발 유한회사,위탁관리,2.0,위탁관리,2.0,가온종합개발,위탁관리,2.0,차량수거방식,위탁관리,12.0,분무식,철골철근콘크리트구조,700,단일계약,위탁선임,R형,부스타방식,위탁관리,8.0,0.0,0.0,0.0,0.0,0.0,177,111.0,66.0,32.0,무,서울 도봉구 삼양로 566,029005707,29005708.0,"관리사무소, 노인정, 어린이놀이터",10,10.0,1,삼양로 566,0.0,127.475698
656,서울특별시,도봉구,,쌍문동,A13287503,쌍문동익파크,아파트,서울특별시 도봉구 쌍문동 285-5 쌍문동익파크,서울특별시 도봉구 우이천로32길 65,분양,19870522,20090511,4,495,495,0,위탁관리,개별난방,혼합식,동익건설,동익건설,(주)동우개발,위탁관리,5.0,위탁관리,8.0,혜진종합관리,위탁관리,4.0,음식물쓰레기종량제,위탁관리,12.0,독이식,철근콘크리트구조,1135,단일계약,상주선임,기타,고가수조식,위탁관리,12.0,0.0,0.0,0.0,0.0,0.0,370,370.0,0.0,52.0,무,서울시 도봉구 우이천로 32길 67,029942827,262292826.0,,15,15.0,0,우이천로32길 65,0.0,127.0252859
657,서울특별시,도봉구,,쌍문동,A13203302,쌍문삼성래미안,아파트,서울특별시 도봉구 쌍문동 725 쌍문삼성래미안,서울특별시 도봉구 우이천로 328,분양,20020726,20090511,10,407,407,0,위탁관리,개별난방,계단식,삼성건설(주),주택재개발조합,신한영주택관리(주),위탁관리,5.0,위탁관리,4.0,조은세이프,위탁관리,5.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식,독이식",철근콘크리트구조,1450,단일계약,상주선임,R형,부스타방식,위탁관리,15.0,0.0,0.0,0.0,0.0,0.0,462,116.0,346.0,63.0,무,서울특별시 도봉구 우이천로 328,029986615,263166615.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",15,15.0,0,우이천로 328,0.0,127.049048
658,서울특별시,도봉구,,쌍문동,A13286304,쌍문삼익,아파트,서울특별시 도봉구 쌍문동 56 쌍문삼익,서울특별시 도봉구 해등로 195,분양,19881219,20090511,14,1541,1541,0,위탁관리,개별난방,혼합식,(주)삼익주택,(주)삼익주택,율산개발(주),위탁관리,11.0,위탁관리,28.0,(주) 동익,위탁관리,12.0,음식물쓰레기종량제,위탁관리,12.0,도포식,철근콘크리트구조,3265,단일계약,상주선임,P형,부스타방식,위탁관리,31.0,0.0,0.0,0.0,0.0,0.0,502,502.0,0.0,109.0,무,서울시 도봉구 해등로 195,029006450,29982671.0,"관리사무소, 노인정, 보육시설, 어린이놀이터",15,15.0,1,해등로 195,0.0,127.02978
659,서울특별시,도봉구,,쌍문동,A13286106,쌍문성원,아파트,서울특별시 도봉구 쌍문동 53 쌍문성원,서울특별시 도봉구 해등로 242-11,분양,19891017,20090511,7,498,498,0,위탁관리,개별난방,계단식,성원건설주식회사,주택조합,한국주택관리(주),위탁관리,5.0,위탁관리,8.0,예주산업(주),위탁관리,4.0,음식물쓰레기종량제,위탁관리,12.0,"분무식,기구부착식,독이식",철근콘크리트구조,950,단일계약,위탁선임,P형,부스타방식,위탁관리,17.0,0.0,0.0,0.0,0.0,0.0,311,311.0,0.0,52.0,무,도봉구 해등로 242-11,0262216269,262216270.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",15,15.0,0,해등로 242-11,0.0,127.02978
660,서울특별시,도봉구,,쌍문동,A13203202,쌍문청구,아파트,서울특별시 도봉구 쌍문동 195 쌍문청구,,분양,19960718,20090511,3,236,236,0,위탁관리,개별난방,계단식,쌍문주택조합,청구,인덕종합관리(주),위탁관리,3.0,위탁관리,4.0,인덕종합관리,위탁관리,2.0,차량수거방식,위탁관리,12.0,도포식,철근콘크리트구조,700,종합계약,위탁선임,R형,고가수조식,위탁관리,2.0,0.0,0.0,0.0,5.0,0.0,196,96.0,100.0,32.0,무,"도봉구 도당로 13 (쌍문동,쌍문청구아파트)",029927640,29971894.0,"관리사무소, 노인정",18,18.0,2,,0.0,0.0
661,서울특별시,도봉구,,쌍문동,A13203303,쌍문한양1차,아파트,서울특별시 도봉구 쌍문동 388-33 쌍문한양1차,서울특별시 도봉구 우이천로 304,분양,19861202,20090511,8,824,824,0,자치관리,개별난방,혼합식,한양건설,한양건설, ,자치관리,9.0,위탁관리,18.0,인덕종합관리(주),위탁관리,7.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식,기구부착식",철근콘크리트구조,1800,단일계약,상주선임,P형,수도직결식,위탁관리,16.0,0.0,0.0,0.0,0.0,0.0,600,600.0,0.0,50.0,무,서울시 도봉구 우이천로 304,029072335,29072338.0,"관리사무소, 노인정, 어린이놀이터",14,14.0,0,우이천로 304,0.0,127.049048
